2020-05-08  10:09,1258548206629081088,Climate change and coronavirus: Five charts about the biggest carbon crash https://t.co/n5eqtzRfDX,2020-05-08 00:04:09,,,,
2020-05-08  10:09,1258548202933870592,How Climate Change Is Contributing to Skyrocketing Rates of Infectious Disease https://t.co/yZmdOlPgm8,2020-05-08 00:04:08,,,,"St Petersburg, FL"
2020-05-08  10:09,1258548195681906689,"RT @ajplus: Africa has the highest rate of deforestation &amp; is the only continent where forest loss is accelerating, the UN reports.

Scient…",2020-05-08 00:04:07,,,,"Nairobi, Kenya"
2020-05-08  10:09,1258548137460854784,"RT @PaulEDawson: ""We're using the term natural disasters but in many cases there is absolutely nothing natural about the disasters we are t…",2020-05-08 00:03:53,,,,"Haarlem, The Netherlands"
2020-05-08  10:09,1258548116371857409,"@thenation Biden will have no choice.   Slapping a few band aids on the ACA if it is still in effect by then, and the same bs that will just be undone by the Republicans again isn't going to cut it.   They need to rebuild the economy give everyone health care and deal with climate change",2020-05-08 00:03:48,,,,"Neenah, WI"
2020-05-08  10:09,1258548090983739393,If you don’t believe in climate change please just die man you’re taking up space,2020-05-08 00:03:42,,,,
2020-05-08  10:09,1258548083635318784,"RT @BarkforMtHood: With Mt. Hood National Forest as the source of domestic water for more than one million people in Oregon, and climate ch…",2020-05-08 00:03:40,,,,"Portland, Oregon"
2020-05-08  10:09,1258548074034589696,#extendlockdown I don’t get twitter. I thought yall wanted to stop climate change? Surely u should embrace the free of charge population control?,2020-05-08 00:03:38,,,,
2020-05-08  10:09,1258548073963257857,"RT @robertjbennett: stopping the virus would have required a muscular, centralized, federal response - which is incomprehensible to the Rea…",2020-05-08 00:03:38,,,,Los Angeles
2020-05-08  10:09,1258548051829878784,@paulwaldman1 We already are dead. Climate change killed us 3 years ago according to twits like you,2020-05-08 00:03:32,,,,"Red Earth 29, Saskatchewan"
2020-05-08  10:09,1258547997471682562,"RT @LidsRodney: Farming with climate change basically means that all bets are off, good luck being prepared. Farming has always included a…",2020-05-08 00:03:19,,,,United States
2020-05-08  10:09,1258547992237203458,"RT @GeraldKutney: The science of modern climate change is NOT:

- leftist
- socialist
- marxist
- communist
- fascist
- globalist
- anticap…",2020-05-08 00:03:18,,,,"Oak Park, IL"
2020-05-08  10:09,1258547948910112768,"RT @yeampierre: Racial justice comments always make me lose climate change followers,here’s the thing- climate change is the child of a his…",2020-05-08 00:03:08,,,,Martha's Vineyard Island
2020-05-08  10:09,1258547947077132289,"RT @adamajacoby: News Corp were against expert advice of:
- fire fighters during bushfires
- Scientific community on Climate Change
- Polic…",2020-05-08 00:03:07,,,,"Melbourne, Victoria"
2020-05-08  10:09,1258547910616088576,"RT @adamajacoby: News Corp were against expert advice of:
- fire fighters during bushfires
- Scientific community on Climate Change
- Polic…",2020-05-08 00:02:59,,,,
2020-05-08  10:09,1258547903221559299,"RT @adamajacoby: News Corp were against expert advice of:
- fire fighters during bushfires
- Scientific community on Climate Change
- Polic…",2020-05-08 00:02:57,,,,Australia
2020-05-08  10:09,1258547895202017280,"RT @UvKLvr47: anti vaxers, corona deniers, climate change deniers, Dem loyalists, Obama Hillary followers, Trump worshipers, Oh My! https:/…",2020-05-08 00:02:55,,,,"Massachusetts, USA"
2020-05-08  10:09,1258547888369528833,"RT @amnestyusa: We will beat COVID-19, then we will face a choice:

We can challenge inequality.
We can provide health care for all.
We can…",2020-05-08 00:02:53,,,,worldwide
2020-05-08  10:09,1258547871772635136,"RT @adamajacoby: News Corp were against expert advice of:
- fire fighters during bushfires
- Scientific community on Climate Change
- Polic…",2020-05-08 00:02:49,,,,
2020-05-08  10:09,1258547868421419008,"@tbragsdale @doctorbuttons @bikinatroll U gotta connect the pieces of what the global elite want. Like the fraud of vaccines,climate change, how light does not travel, the depopulation agenda. If u connect all those pieces you’ll know why the world is lying to you",2020-05-08 00:02:49,,,,
2020-05-08  10:09,1258547852566908929,"@BernardoVerda @Keeper_86 @Climatehope2 @DombroskiMike @Revkin @chriscmooney @theresphysics @BSchmidtTweets @michaelshermer @BrianDunning @NaomiOreskes @EthonRaptor @ClimateOfGavin @Potholer54T @BadAstronomer @STWorg @rebeccawatson @wattsupwiththat &gt; Seven years have gone by since that article

...and it appears the people who believe—STILL!—in fairy-tale creatures like ""climate change deniers"" are ineducable.",2020-05-08 00:02:45,,,,Klimanürnberg
2020-05-08  10:09,1258547785122496512,"RT @amnestyusa: We will beat COVID-19, then we will face a choice:

We can challenge inequality.
We can provide health care for all.
We can…",2020-05-08 00:02:29,,,,
2020-05-08  10:09,1258547758752907265,"RT @adamajacoby: News Corp were against expert advice of:
- fire fighters during bushfires
- Scientific community on Climate Change
- Polic…",2020-05-08 00:02:23,,,,Straya
2020-05-08  10:09,1258547753241554944,"@FLOTUS Ma’am, with respect, you’re missing a pillar: climate change. 

Nothing challenges &amp; affects the future of our children more than the environmental health of the planet they’re going to live on. For the third year of your program, please consider adding this aspect into #BeBest.",2020-05-08 00:02:21,,,,Up in them thar hills
2020-05-08  10:09,1258547752721510401,@Whatapityonyou These people are dumb but since we have so many people here talking about the climate for a change I’d like to clue y’all in on something I’ve known for quite a while now. Scientists have been slow rolling the warnings because they work under the same corrupt capitalism we do.,2020-05-08 00:02:21,,,,7th Stage
2020-05-08  10:09,1258547713060122624,"Vladimir Putin is a shitty politician, and this brief story tells of his recent adventures. He  yelled MAGA at a climate change activist, then he  lied to congress a bit, then he went home to play golf, check twitter, and sob alone on the toilet.",2020-05-08 00:02:12,,,,
2020-05-08  10:09,1258547712900755457,"RT @adamajacoby: News Corp were against expert advice of:
- fire fighters during bushfires
- Scientific community on Climate Change
- Polic…",2020-05-08 00:02:12,,,,"Armidale NSW, Anaiwan Land"
2020-05-08  10:09,1258547709629235202,RT @capnetworkca: Need for immediate action. Climate change also effects human rights and leads to conflicts. Stand up for #AfricaClimateAc…,2020-05-08 00:02:11,,,,🇯🇵/🇵🇭 (5)
2020-05-08  10:09,1258547686204043265,"RT @capnetworkca: ""Every year food crisis affects million of people which is a direct effect of climate change"". Climate change is real and…",2020-05-08 00:02:05,,,,🇯🇵/🇵🇭 (5)
2020-05-08  10:09,1258547676053819392,"RT @capnetworkca: In addition to long standing conflict, South Sudan is one of the top 5 countries vulnerable to climate change. Support th…",2020-05-08 00:02:03,,,,🇯🇵/🇵🇭 (5)
2020-05-08  10:09,1258547663567327232,"RT @iliveasnatalie: Climate Change is all about a bunch of wealthy people living large, yet telling the rest of us how we are required to l…",2020-05-08 00:02:00,,,,Canada
2020-05-08  10:09,1258547662661406720,"@frankjotzo @Climate_Policy PROPOSAL/PETITION

Can networked renewable energy generation out perform large scale fossil fuel powered electricity generation?

I reckon it can.

Please sign and/or share this petition if you agree.

https://t.co/mEfrROwxo4",2020-05-08 00:02:00,,,,Mornington Victoria Australia
2020-05-08  10:09,1258547662594269185,the world is dead ass ending...climate change...global pandemic...big killer bees decapitating other bees...,2020-05-08 00:02:00,,,,
2020-05-08  10:09,1258547658722967552,RT @LeoHickman: Mark Carney: 'We can't self-isolate from climate change' https://t.co/isZZKWACGm,2020-05-08 00:01:59,,,,"London, UK"
2020-05-08  10:09,1258547619963351045,"RT @ClimateFast: Join us for the launch of a brand new initiative this Thursday, May 7 at 6pm EDT.

We're helping to launch @africaclimatea…",2020-05-08 00:01:49,,,,🇯🇵/🇵🇭 (5)
2020-05-08  10:09,1258547606789042176,"@QuentinDempster @smh @lisazdavies Quentin, decarbonise is not actually a word. Plus co2 is good for the planet, we need more of it. Let’s lead the world by providing Chels reliable energy to the world.. you fake climate change peeps have lost your ideological farce",2020-05-08 00:01:46,,,,
2020-05-08  10:09,1258547589370146817,"@RealRomaDowney @GretaThunberg In light of your pal Trump's rude/pathetic/disturbing tweet back, do you care so much about climate change to speak out, in her defense of Greta. It's been months and I haven't heard anything from you or your greedy husband props who this lunatic puppet up. Fake Christians.",2020-05-08 00:01:42,,,,New Jersey
2020-05-08  10:09,1258547550849646598,"@Jaytingwalker @Iamfluid @CEAorg @oronline @BerksGasTruth @JustinNobel @MelisMamabear @PAAttorneyGen @UwchlanSafetyCo @UnlessPA @EricFriedmanPA @LoraSnyPA @MikeBagdesCanni I believe that the climate is fluid and always changing and that we've had an impact on it. But, no one is sure what the change will look like in 10 years much less 100. It's hard to fly when you're blind.",2020-05-08 00:01:33,,,,
2020-05-08  10:09,1258547528376565761,RT @PH_AEDD: #Environment - Earth Today | ‘Don’t hold your breath’ - Developing countries urged to make their own way on climate-change rea…,2020-05-08 00:01:28,,,,"Kingston, Jamaica"
2020-05-08  10:09,1258547519002275840,"RT @themarkjacka: I'm going to use the well-worn LNP line about Climate Change to explain my stance against the COVIDsafe app.

""I'm only a…",2020-05-08 00:01:25,,,,Gunaikurnai Land
2020-05-08  10:09,1258547498517323776,"RT @amnestyusa: We will beat COVID-19, then we will face a choice:

We can challenge inequality.
We can provide health care for all.
We can…",2020-05-08 00:01:20,,,,"San Francisco, CA"
2020-05-08  10:09,1258547489134620674,"RT @adamajacoby: News Corp were against expert advice of:
- fire fighters during bushfires
- Scientific community on Climate Change
- Polic…",2020-05-08 00:01:18,,,,
2020-05-08  10:09,1258547486966165504,@realCarrickRyan Yet there are those believe the word of a girl who hasn’t finished high school on climate change. Strange times.,2020-05-08 00:01:18,,,,"Sydney, New South Wales"
2020-05-08  10:09,1258547411640897542,"We will beat COVID-19, then we will face a choice:

We can challenge inequality.
We can provide health care for all.
We can get serious about climate change.
We can rebuild trust.

Are you ready to imagine a better world? https://t.co/vNdA5gROz6",2020-05-08 00:01:00,,,,New York
2020-05-08  10:09,1258547400068616192,RT @QuentinDempster: Australia’s National Cabinet should stay on to coordinate decarbonising of energy/transport/manufacture to urgently mi…,2020-05-08 00:00:57,,,,
2020-05-08  10:09,1258547369542475776,This public health crisis has magnified inequality and it's a preview of how the climate crisis will impact the most vulnerable. Climate change didn't stop when COVID-19 began &amp; Phoenix experiences environmental inequality firsthand - my report on the West Valley @latinorebels. https://t.co/lwCFv6tUsR,2020-05-08 00:00:50,,,,"Phoenix, AZ"
2020-05-08  10:09,1258547348088582144,"I don't understand how people believe some of these crazy conspiracy theories but refuse to believe that climate change is real, that capitalism is exploitive, or that structural racism exists.",2020-05-08 00:00:45,,,,
2020-05-08  10:09,1258547346410885120,"RT @ajplus: Africa has the highest rate of deforestation &amp; is the only continent where forest loss is accelerating, the UN reports.

Scient…",2020-05-08 00:00:44,,,,London Earls Court sw5
2020-05-08  10:09,1258547331697278977,"this tweet is for the girls who used to post things about seat turtles and climate change on their instagram story:
y’all solve pollution yet? haven’t seen anybody post anything like that in a while",2020-05-08 00:00:41,,,,
2020-05-08  10:09,1258547298511937536,needed to spice things up at the dinner table. brought up climate change and the ineffectiveness of market-based solutions. tears were shed,2020-05-08 00:00:33,,,,
2020-05-08  10:09,1258547285501243392,"RT @adamajacoby: News Corp were against expert advice of:
- fire fighters during bushfires
- Scientific community on Climate Change
- Polic…",2020-05-08 00:00:30,,,,Adelaide South Australia 
2020-05-08  10:09,1258547237392531456,"Absolutely devastating must-read reporting on how climate change and deforestation are directly responsible for a rise in infectious disease, and how the Trump administration shut down research designed to prepare us for exactly the pandemic we're experiencing right now. https://t.co/lURQXgtNPy",2020-05-08 00:00:18,,,,"Los Angeles, CA"
2020-05-08  10:09,1258547219440926722,RT @QuentinDempster: Australia’s National Cabinet should stay on to coordinate decarbonising of energy/transport/manufacture to urgently mi…,2020-05-08 00:00:14,,,,"Perth, Western Australia"
2020-05-08  10:09,1258547195944394752,"RT @SeibtNaomi: 97% of experts say that studies show that Climate Change is the cause of 9 out of 10 things.

#ClimateChange #climate #frid…",2020-05-08 00:00:08,,,,
2020-05-08  10:09,1258547175648194561,RT @QuentinDempster: Australia’s National Cabinet should stay on to coordinate decarbonising of energy/transport/manufacture to urgently mi…,2020-05-08 00:00:04,,,,"Sydney, New South Wales"
2020-05-08  10:09,1258547166710083584,"RT @yeampierre: Racial justice comments always make me lose climate change followers,here’s the thing- climate change is the child of a his…",2020-05-08 00:00:01,,,,Arizona.
2020-05-08  10:09,1258547160234115072,"We all feel the effects of climate change, but agricultural workers might have the most at stake. 

https://t.co/ADg5EeAQsG",2020-05-08 00:00:00,,,,"Seattle, WA"
2020-05-08  10:09,1258547147890290688,Is she referring to climate change action? If so that's good https://t.co/4yDVxPoFjN,2020-05-07 23:59:57,,,,Lesser City of Costerfield
2020-05-08  10:09,1258547146179014656,"RT @BuildSoil: To everyone planting Azolla; 

If you let it double to many times we will reverse climate change too much.",2020-05-07 23:59:56,,,,pacific standard time
2020-05-08  10:09,1258547137748467712,RT @ProfTimStephens: When it comes to protecting species from threatening processes (climate change etc) the Morrison Government has given…,2020-05-07 23:59:54,,,,toowoomba
2020-05-08  10:09,1258547133470216192,"RT @dsaezgil: In the next 30 we can reverse this, addressing climate change and creating countless jobs on a (truly) green economic develop…",2020-05-07 23:59:53,,,,"New York City, NY"
2020-05-08  10:09,1258547132274929664,"RT @gavinjdaly: My letter in the @irishtimes this morning-The politics of climate change
via @IrishTimes
https://t.co/yKNbPhrUyZ",2020-05-07 23:59:53,,,,
2020-05-08  10:09,1258547113618620418,"RT @ajplus: Africa has the highest rate of deforestation &amp; is the only continent where forest loss is accelerating, the UN reports.

Scient…",2020-05-07 23:59:49,,,,
2020-05-08  10:09,1258547069360279554,RT @Mama_Rosie_: Y’all remember climate change?,2020-05-07 23:59:38,,,,
